Desc	Family ID	human	chimp	orang	baboon	gibbon	macaque	marmoset	rat	mouse	cat	horse	cow
(null)	1693	3	2	2	2	2	2	2	2	2	2	2	2
(null)	1694	2	2	3	2	2	2	2	2	2	2	2	2
(null)	1695	3	1	1	4	1	3	1	3	3	2	2	1
(null)	1696	2	2	3	2	2	2	2	2	2	2	2	2
(null)	1697	2	2	2	2	4	1	2	2	2	2	2	2
(null)	1698	2	2	3	2	2	2	2	2	2	2	2	2
(null)	1699	2	2	2	2	2	2	2	2	2	2	2	3
(null)	1700	2	2	2	2	2	2	2	3	2	2	2	2
(null)	1701	1	2	3	2	2	2	2	2	3	2	2	2
(null)	1702	2	2	2	3	2	2	2	2	2	2	2	2
(null)	1703	7	2	2	2	1	4	2	1	1	1	1	1
(null)	1704	2	2	3	2	2	2	2	2	2	2	2	2
(null)	1705	2	2	2	2	2	2	2	2	1	2	4	2
(null)	1706	2	2	3	2	2	2	2	2	2	2	2	2
(null)	1707	2	2	2	2	2	2	2	2	3	2	2	2
(null)	1708	2	2	3	2	2	2	2	2	2	2	2	2
(null)	1709	2	2	2	2	2	2	2	2	3	2	2	2
(null)	1710	3	2	2	2	2	2	2	2	2	2	2	2
(null)	1711	1	3	2	2	1	7	3	1	1	2	1	1
(null)	1712	2	2	2	2	3	2	2	2	2	2	2	2
(null)	1713	2	1	2	2	3	2	2	3	2	2	2	2
(null)	1714	2	2	3	2	2	2	2	2	2	2	2	2
(null)	1715	2	2	2	2	2	2	2	3	2	2	2	2
(null)	1716	2	2	2	2	2	4	2	2	1	2	2	2
(null)	1717	3	2	2	2	2	2	2	2	2	2	2	2
(null)	1718	2	2	2	2	2	2	4	2	1	2	2	2
(null)	1719	1	2	1	2	1	3	2	3	2	5	1	2
(null)	1720	2	2	2	2	2	3	2	2	2	2	2	2
(null)	1721	3	2	2	2	1	3	1	2	2	2	3	2
(null)	1722	2	2	2	2	2	3	2	2	2	2	2	2
(null)	1723	2	3	2	2	2	2	2	2	2	2	2	2
(null)	1724	2	2	2	2	2	2	3	2	2	2	2	2
(null)	1725	2	2	2	2	2	2	2	2	3	2	2	2
(null)	1726	2	2	3	2	2	3	2	2	2	2	1	2
(null)	1727	2	2	2	2	2	2	2	2	3	2	2	2
(null)	1728	2	2	3	2	2	2	1	3	2	2	2	2
(null)	1729	2	2	2	2	2	3	2	2	2	2	2	2
(null)	1730	2	2	2	2	2	2	2	2	2	3	2	2
(null)	1731	2	2	2	2	2	3	2	2	2	2	2	2
(null)	1732	2	2	2	2	2	2	2	2	2	2	3	2
(null)	1733	3	2	2	2	2	2	2	2	2	2	2	2
(null)	1734	2	2	2	2	2	3	2	2	2	2	2	2
(null)	1735	2	2	2	2	2	3	2	2	2	2	2	2
(null)	1736	1	1	1	1	1	1	6	3	5	1	3	1
(null)	1737	2	2	2	2	2	2	2	2	3	2	2	2
(null)	1738	2	2	2	2	2	3	2	2	2	2	2	2
(null)	1739	2	2	2	2	2	2	2	2	2	2	3	2
(null)	1740	1	3	2	2	2	2	2	2	2	3	2	2
(null)	1741	2	2	2	2	2	3	2	2	2	2	2	2
(null)	1742	1	1	1	2	1	3	5	3	1	3	1	3
(null)	1743	2	2	2	2	2	3	2	2	2	2	2	2
(null)	1744	2	1	3	2	2	2	2	2	2	3	2	2
(null)	1745	2	2	2	2	2	2	2	2	3	2	2	2
(null)	1746	2	2	3	2	2	2	2	2	2	2	2	2
(null)	1747	2	2	0	2	0	2	2	3	3	3	3	3
(null)	1748	2	2	2	2	2	2	2	2	3	2	2	2
(null)	1749	2	2	3	2	2	2	2	2	2	2	2	2
(null)	1750	2	2	2	2	2	2	2	3	2	2	2	2
(null)	1751	3	2	2	2	2	2	2	2	2	2	2	2
(null)	1752	2	2	2	2	2	1	2	3	3	2	2	2
(null)	1753	2	2	2	3	2	2	2	2	2	2	2	2
(null)	1754	2	2	2	2	2	2	2	2	3	2	2	2
(null)	1755	2	2	2	2	2	2	2	2	2	2	2	3
(null)	1756	1	2	2	2	2	3	2	2	2	3	2	2
(null)	1757	2	2	2	2	2	2	2	3	2	2	2	2
(null)	1758	2	2	2	2	2	3	2	2	2	2	2	2
(null)	1759	2	2	2	2	2	2	2	3	2	2	2	2
(null)	1760	2	2	2	2	2	2	2	2	2	2	3	2
(null)	1761	2	2	2	2	2	2	2	3	2	2	2	2
(null)	1762	1	2	2	2	2	3	3	2	2	2	2	2
(null)	1763	2	1	2	2	2	4	3	2	1	2	2	2
(null)	1764	2	2	2	2	2	2	2	2	2	3	2	2
(null)	1765	2	2	2	2	2	3	2	2	2	2	2	2
(null)	1766	2	2	2	2	2	2	2	3	2	2	2	2
(null)	1767	2	2	2	2	2	2	2	3	2	2	2	2
(null)	1768	3	2	2	2	2	2	2	2	2	2	2	2
(null)	1769	1	3	6	1	3	3	1	1	1	2	1	2
(null)	1770	2	3	2	2	2	2	2	2	2	2	2	2
(null)	1771	1	2	2	2	1	5	4	2	1	1	2	2
(null)	1772	2	2	2	2	2	1	4	2	2	2	2	2
(null)	1773	1	1	2	2	1	4	5	2	2	2	1	2
(null)	1774	2	1	2	2	2	2	2	2	2	4	2	2
(null)	1775	2	2	2	2	2	2	2	2	2	2	2	3
(null)	1776	3	2	2	2	3	1	2	2	2	2	2	2
(null)	1777	3	2	2	2	2	2	2	2	2	2	2	2
(null)	1778	2	2	3	2	2	2	2	2	2	2	2	2
(null)	1779	2	1	2	2	2	3	2	3	2	2	2	2
(null)	1780	2	2	2	2	2	2	2	2	2	3	2	2
(null)	1781	2	2	2	2	2	2	2	2	3	2	2	2
(null)	1782	2	2	2	2	2	2	2	2	3	2	2	2
(null)	1783	2	2	2	2	2	2	2	3	2	2	2	2
(null)	1784	2	2	2	2	2	2	2	2	2	2	3	2
(null)	1785	2	2	2	2	2	3	2	2	2	2	2	2
(null)	1786	2	1	2	3	2	2	2	2	2	2	3	2
(null)	1787	2	2	2	2	2	2	2	4	2	2	2	1
(null)	1788	3	2	2	2	2	2	2	2	2	2	2	2
(null)	1789	2	2	2	2	3	2	2	2	2	2	2	2
(null)	1790	2	2	2	2	2	2	3	2	2	2	2	2
(null)	1791	2	2	2	2	2	2	3	2	2	2	2	2
(null)	1792	2	3	2	2	2	2	3	1	2	2	2	2
(null)	1793	3	1	2	2	2	3	2	2	2	2	2	2
(null)	1794	2	2	1	1	2	2	1	7	3	1	2	1
(null)	1795	3	2	2	2	3	2	1	2	2	2	2	2
(null)	1796	2	2	2	2	2	2	2	2	2	2	3	2
(null)	1797	2	2	2	2	2	3	1	2	2	2	2	2
(null)	1798	1	2	2	2	2	2	3	2	2	2	2	2
(null)	1799	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1800	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1801	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1802	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1803	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1804	3	2	2	2	2	3	2	1	1	2	2	2
(null)	1805	2	2	2	2	2	2	2	2	3	2	1	2
(null)	1806	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1807	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1808	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1809	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1810	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1811	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1812	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1813	2	2	2	2	2	3	2	2	1	2	2	2
(null)	1814	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1815	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1816	2	2	2	2	2	3	2	1	2	2	2	2
(null)	1817	3	2	2	2	2	2	2	2	1	2	2	2
(null)	1818	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1819	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1820	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1821	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1822	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1823	2	2	2	2	2	3	2	2	1	2	2	2
(null)	1824	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1825	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1826	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1827	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1828	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1829	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1830	1	2	2	2	2	3	3	2	1	2	2	2
(null)	1831	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1832	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1833	3	2	2	2	2	1	2	2	2	2	2	2
(null)	1834	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1835	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1836	2	2	2	2	2	2	1	2	3	2	2	2
(null)	1837	2	2	3	2	2	2	2	2	1	2	2	2
(null)	1838	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1839	1	1	2	2	2	2	3	2	3	2	2	2
(null)	1840	1	2	2	2	2	2	2	2	2	2	2	3
(null)	1841	2	1	2	2	2	2	2	2	2	3	2	2
(null)	1842	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1843	1	2	2	2	4	2	2	2	1	2	2	2
(null)	1844	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1845	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1846	2	2	2	2	2	1	2	2	3	2	2	2
(null)	1847	3	1	2	2	2	2	2	2	2	2	2	2
(null)	1848	0	2	2	3	2	2	2	2	2	3	2	2
(null)	1849	2	2	2	2	2	1	2	2	3	2	2	2
(null)	1850	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1851	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1852	2	2	2	3	2	2	2	2	2	1	2	2
(null)	1853	2	1	2	2	2	2	2	2	3	2	2	2
(null)	1854	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1855	1	2	2	2	2	2	2	2	2	3	2	2
(null)	1856	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1857	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1858	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1859	1	2	1	1	3	10	1	1	1	0	0	3
(null)	1860	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1861	3	1	2	2	2	1	2	2	2	3	2	2
(null)	1862	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1863	2	2	2	2	1	1	2	3	3	2	2	2
(null)	1864	2	2	2	2	2	2	2	2	2	2	1	3
(null)	1865	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1866	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1867	3	2	1	2	2	2	2	2	2	2	2	2
(null)	1868	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1869	3	2	2	2	2	1	2	2	2	2	2	2
(null)	1870	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1871	2	2	2	2	2	3	2	2	1	2	2	2
(null)	1872	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1873	1	2	2	2	2	3	2	3	1	2	2	2
(null)	1874	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1875	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1876	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1877	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1878	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1879	2	2	3	2	1	1	2	2	2	3	2	2
(null)	1880	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1881	1	2	2	2	2	3	2	2	2	2	2	2
(null)	1882	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1883	2	2	2	2	2	2	2	3	2	2	1	2
(null)	1884	2	2	2	2	2	2	1	2	2	3	2	2
(null)	1885	2	2	2	2	1	2	3	2	2	2	2	2
(null)	1886	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1887	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1888	2	2	2	2	2	2	3	2	1	2	2	2
(null)	1889	1	2	2	3	2	2	2	2	2	2	2	2
(null)	1890	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1891	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1892	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1893	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1894	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1895	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1896	2	3	1	2	2	2	2	2	2	2	2	2
(null)	1897	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1898	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1899	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1900	2	2	3	2	2	2	2	2	2	2	1	2
(null)	1901	3	1	2	2	2	2	2	2	2	2	2	2
(null)	1902	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1903	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1904	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1905	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1906	2	2	1	2	2	2	2	2	3	2	2	2
(null)	1907	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1908	1	2	2	2	2	1	2	3	2	3	2	2
(null)	1909	2	2	2	2	2	2	3	2	1	2	2	2
(null)	1910	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1911	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1912	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1913	3	2	2	2	2	2	2	2	1	2	2	2
(null)	1914	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1915	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1916	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1917	2	3	2	2	2	3	2	1	1	2	2	2
(null)	1918	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1919	2	2	2	1	4	2	2	2	2	2	1	2
(null)	1920	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1921	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1922	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1923	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1924	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1925	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1926	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1927	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1928	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1929	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1930	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1931	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1932	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1933	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1934	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1935	1	0	1	2	1	5	4	2	1	5	1	1
(null)	1936	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1937	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1938	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1939	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1940	2	2	2	2	2	1	2	2	3	2	2	2
(null)	1941	2	2	2	2	2	1	2	4	1	2	2	2
(null)	1942	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1943	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1944	2	1	2	2	2	2	2	3	2	2	2	2
(null)	1945	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1946	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1947	1	2	2	2	2	2	2	2	2	2	2	3
(null)	1948	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1949	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1950	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1951	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1952	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1953	2	2	1	2	2	2	2	2	2	2	2	3
(null)	1954	2	2	2	2	2	2	3	2	2	1	2	2
(null)	1955	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1956	2	2	2	2	2	2	2	3	2	2	2	1
(null)	1957	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1958	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1959	2	2	2	2	2	1	2	3	2	2	2	2
(null)	1960	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1961	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1962	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1963	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1964	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1965	2	2	4	2	2	0	4	2	1	1	3	1
(null)	1966	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1967	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1968	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1969	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1970	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1971	2	2	2	2	2	1	2	3	3	2	1	2
(null)	1972	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1973	2	2	2	2	2	3	1	2	2	2	2	2
(null)	1974	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1975	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1976	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1977	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1978	2	2	2	1	2	3	2	2	2	2	2	2
(null)	1979	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1980	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1981	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1982	3	0	3	3	0	5	0	0	2	1	7	0
(null)	1983	1	2	2	2	2	2	2	2	2	2	2	3
(null)	1984	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1985	2	3	1	2	2	2	2	2	2	2	2	2
(null)	1986	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1987	4	2	2	2	1	1	2	2	3	1	2	2
(null)	1988	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1989	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1990	2	2	2	1	2	2	2	2	3	2	2	2
(null)	1991	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1992	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1993	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1994	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1995	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1996	2	2	1	2	2	2	2	2	3	2	2	2
(null)	1997	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1998	2	2	2	2	2	2	2	2	2	2	2	2
(null)	1999	2	2	2	2	1	2	2	3	2	2	2	2
(null)	2000	2	2	2	2	2	2	2	2	2	2	2	2
(null)	2001	2	2	2	2	2	2	2	2	2	2	2	2
(null)	2002	2	2	2	2	2	2	2	2	2	2	2	2
(null)	2003	1	2	2	2	2	2	2	2	2	3	2	2
(null)	2004	2	2	2	2	2	2	2	2	2	2	2	2
(null)	2005	2	2	2	2	2	2	2	2	2	2	2	2
(null)	2006	2	2	2	2	2	2	2	2	2	2	2	2
(null)	2007	2	1	2	2	2	2	2	3	2	2	2	2
(null)	2008	2	2	2	2	2	2	2	2	2	2	2	2
(null)	2009	2	2	2	2	2	2	2	2	2	2	2	2
(null)	2010	2	2	2	2	2	2	2	2	2	2	2	2
(null)	2011	2	2	2	2	2	2	2	2	2	2	2	2
(null)	2012	2	2	2	2	2	2	2	2	2	2	2	2
(null)	2013	1	2	2	2	2	2	2	3	2	2	2	2
(null)	2014	2	2	2	2	2	2	2	2	2	2	2	2
(null)	2015	2	2	2	2	2	2	2	2	2	2	2	2
(null)	2016	2	2	2	2	2	2	2	2	2	2	2	2
(null)	2017	1	2	2	3	2	2	2	2	2	2	2	2
(null)	2018	2	2	2	2	2	2	2	2	2	2	2	2
(null)	2019	2	2	2	2	2	2	2	2	2	2	2	2
(null)	2020	1	1	4	3	1	6	2	1	2	1	1	1
(null)	2021	2	2	2	2	2	2	2	2	2	2	2	2
(null)	2022	1	2	2	2	2	2	2	2	2	3	2	2
(null)	2023	2	2	2	2	2	2	2	2	2	2	2	2
(null)	2024	2	2	2	2	4	2	1	2	1	2	2	2
(null)	2025	1	2	2	2	2	2	3	1	3	2	2	2
(null)	2026	2	2	2	2	2	2	2	2	2	2	2	2
(null)	2027	2	2	2	2	2	2	3	2	1	2	2	2
(null)	2028	0	2	2	2	2	3	7	2	2	1	0	1
(null)	2029	2	2	2	2	2	2	2	2	2	2	2	2
(null)	2030	2	1	2	3	2	2	2	2	2	2	2	2
(null)	2031	2	2	2	2	2	2	2	2	3	1	2	2
(null)	2032	2	2	2	2	2	2	2	2	2	2	2	2
(null)	2033	2	2	2	2	2	2	2	2	2	2	2	2
(null)	2034	4	1	2	2	1	3	1	2	1	3	2	2
(null)	2035	2	2	2	2	2	2	2	2	2	2	2	2
(null)	2036	3	1	3	1	3	3	1	2	2	2	2	1
(null)	2037	2	2	2	2	1	3	2	2	2	2	2	2
(null)	2038	2	2	2	2	2	2	2	2	2	2	2	2
(null)	2039	2	2	2	1	2	2	2	3	2	2	2	2
(null)	2040	2	2	2	2	2	2	2	2	2	2	2	2
(null)	2041	2	2	2	2	2	2	2	2	2	2	2	2
(null)	2042	2	2	2	2	2	2	1	3	2	2	2	2
(null)	2043	2	2	2	2	3	2	2	1	2	1	4	1
(null)	2044	2	2	2	2	2	2	2	2	2	2	2	2
(null)	2045	2	2	2	2	2	2	3	1	2	2	2	2
(null)	2046	2	2	2	2	2	1	3	2	2	2	2	2
(null)	2047	2	2	2	2	2	2	2	2	2	2	2	2
(null)	2048	2	2	2	2	2	2	2	2	2	2	2	2
(null)	2049	2	2	2	2	2	2	2	2	2	2	2	2
(null)	2050	6	3	4	1	2	3	1	1	1	1	0	1
(null)	2051	2	2	2	2	2	2	2	2	2	2	2	2
(null)	2052	2	2	2	2	1	2	2	2	2	3	2	2
(null)	2053	2	2	2	2	2	1	2	2	3	2	2	2
(null)	2054	3	3	1	2	1	2	2	2	2	2	2	2
(null)	2055	2	2	2	2	2	2	2	2	2	2	2	2
(null)	2056	4	2	1	2	2	2	1	2	2	2	2	2
(null)	2057	2	2	2	2	2	2	2	2	2	2	2	2
(null)	2058	2	1	2	2	2	2	2	2	2	2	2	3
(null)	2059	1	2	2	2	2	2	2	2	2	3	2	2
(null)	2060	3	1	2	2	2	2	2	2	2	2	2	2
(null)	2061	2	2	2	2	2	2	2	2	2	2	2	2
(null)	2062	2	2	2	2	2	2	2	2	2	2	2	2
(null)	2063	2	2	2	2	2	2	2	2	2	2	2	2
(null)	2064	2	2	2	2	2	1	2	2	3	2	2	2
(null)	2065	2	2	2	2	2	2	2	2	2	2	2	2
(null)	2066	2	2	2	2	2	2	2	2	2	2	2	2
(null)	2067	1	1	3	3	2	3	2	3	1	2	1	2
(null)	2068	2	2	2	2	2	2	2	2	2	2	2	2
(null)	2069	3	2	2	2	1	2	3	1	2	2	2	2
(null)	2070	2	2	2	2	2	2	2	2	2	2	2	2
(null)	2071	2	2	2	2	2	2	2	2	2	2	2	2
(null)	2072	2	2	2	2	2	2	2	2	2	2	2	2
(null)	2073	2	2	2	2	2	2	2	2	2	2	2	2
(null)	2074	2	2	2	2	2	2	2	3	2	1	2	2
(null)	2075	2	2	2	2	2	2	2	2	2	2	2	2
(null)	2076	2	2	2	2	2	2	2	2	2	2	2	2
(null)	2077	2	2	2	2	2	2	2	2	2	2	2	2
(null)	2078	1	2	2	2	2	2	2	2	2	2	2	3
(null)	2079	2	2	2	2	2	2	2	2	2	2	2	2
(null)	2080	2	2	2	2	2	2	2	2	2	2	2	2
(null)	2081	2	2	2	2	2	2	2	2	2	2	2	2
(null)	2082	2	2	2	2	2	2	2	2	2	2	2	2
(null)	2083	2	2	2	2	2	2	2	2	2	2	2	2
(null)	2084	2	2	2	2	2	2	2	2	2	2	2	2
(null)	2085	1	2	2	2	2	2	2	2	2	2	2	3
(null)	2086	2	2	2	2	2	2	2	2	2	2	2	2
(null)	2087	2	2	2	2	2	2	2	2	2	2	2	2
(null)	2088	1	2	1	1	1	1	15	0	0	1	1	0
(null)	2089	2	2	2	2	2	2	2	2	2	2	2	2
(null)	2090	2	2	2	2	2	2	2	2	2	2	2	2
(null)	2091	2	2	2	2	2	2	2	2	2	2	2	2
(null)	2092	2	2	2	2	2	2	2	2	2	2	2	2
(null)	2093	2	2	2	2	2	2	2	2	2	2	2	2
(null)	2094	2	2	2	2	2	2	2	2	2	2	2	2
(null)	2095	2	2	2	2	2	2	2	2	2	2	2	2
(null)	2096	2	2	2	2	2	2	2	2	2	2	2	2
(null)	2097	2	2	2	2	2	2	2	2	2	2	2	2
(null)	2098	2	2	2	2	2	2	2	2	2	2	2	2
(null)	2099	2	2	2	2	2	2	2	2	2	2	2	2
(null)	2100	1	2	3	2	2	2	2	2	2	2	2	2
(null)	2101	2	2	2	2	2	2	2	2	2	2	2	2
(null)	2102	2	2	2	2	2	2	2	2	2	2	2	2
(null)	2103	2	2	2	2	2	2	2	2	2	2	2	2
(null)	2104	2	2	2	2	2	2	2	2	2	2	2	2
(null)	2105	2	2	2	2	2	2	2	2	2	2	2	2
(null)	2106	2	3	2	2	2	2	2	2	2	2	2	1
(null)	2107	2	2	2	2	2	2	2	2	2	2	2	2
(null)	2108	2	2	2	2	2	2	2	2	2	2	2	2
(null)	2109	2	2	2	2	2	2	2	2	2	2	2	2
(null)	2110	2	2	2	2	2	2	2	2	2	2	2	2
(null)	2111	2	2	2	2	2	2	2	3	2	2	2	1
(null)	2112	2	2	2	2	2	2	2	2	2	2	2	2
(null)	2113	2	2	2	2	2	2	2	2	2	2	2	2
(null)	2114	2	2	2	2	2	2	2	2	2	2	2	2
(null)	2115	2	2	2	2	2	2	2	2	2	2	2	2
(null)	2116	2	2	2	2	2	2	2	2	2	2	2	2
(null)	2117	2	2	2	3	2	2	2	2	1	2	2	2
(null)	2118	2	2	2	2	2	1	2	2	2	2	2	3
(null)	2119	1	2	2	2	2	2	2	2	2	2	2	3
(null)	2120	2	1	2	2	2	2	2	2	3	2	2	2
(null)	2121	1	3	1	2	3	1	2	2	2	2	3	2
(null)	2122	2	2	0	2	2	2	3	2	2	3	2	2
(null)	2123	2	2	2	2	2	2	2	2	2	2	2	2
(null)	2124	2	2	2	2	2	2	2	2	2	2	2	2
(null)	2125	2	2	2	2	2	2	2	2	2	2	2	2
(null)	2126	3	2	2	3	2	3	2	0	1	2	2	2
(null)	2127	2	2	2	2	2	2	1	2	3	2	2	2
(null)	2128	2	2	2	2	1	2	3	2	2	2	2	2
(null)	2129	2	2	2	2	2	2	2	2	2	2	2	2
(null)	2130	2	2	1	2	2	2	2	3	2	2	2	2
(null)	2131	2	2	2	2	2	2	2	2	2	2	2	2
(null)	2132	2	2	2	2	2	2	2	2	2	2	2	2
(null)	2133	3	2	2	2	2	1	2	2	2	2	2	2
(null)	2134	2	2	2	2	2	2	2	2	2	2	2	2
(null)	2135	14	1	1	1	1	1	1	1	0	1	1	1
(null)	2136	2	2	2	1	2	3	2	2	2	2	2	2
(null)	2137	2	2	2	2	2	2	2	2	2	2	2	2
(null)	2138	2	2	2	2	2	2	3	2	2	2	2	1
(null)	2139	2	2	2	2	2	2	2	2	2	2	2	2
(null)	2140	2	2	2	2	2	2	2	2	2	2	2	2
(null)	2141	2	2	2	2	2	2	2	2	2	2	2	2
